GEOID,Type,Year,State,Cnty,CensusLvl,HH,HHAggInc,HHMeanInc,HHL50K,HH50100K,HHM100K,F,FAggInc,FMeanInc,FIncL50K,FInc50100K,FIncM100K,NF,NFAggInc,NFMeanInc,NFIncL50K,NFInc50100K,NFIncM100K,WHHAggInc,BHHAggInc,HSHHAggInc,HHAggEarn,HHAggNotEarn,HHRent,HHMedRent,OO,OOMedP,HVAgg,HVMean,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID
120570116152,ACS,2016,Florida,Hillsborough County,Block Group,1083,43793100,40437,817,179,87,771,31773400,41211,593,106,72,312,10962800,35137,224,73,15,41773600,1911300,25000300,37966600,7788500,719,38.4,364,21,31413800,86302,Block Group 2,568302,27522,28.0071483,-82.5878446,3735
120570116153,ACS,2016,Florida,Hillsborough County,Block Group,135,5321000,39415,117,18,0,92,4304400,46787,74,18,0,43,1016600,23642,43,0,0,2736500,0,2491400,4717000,0,135,32.3,0,0,0,0,Block Group 3,134763,8159,28.0016874,-82.5844158,3736
120570117061,ACS,2016,Florida,Hillsborough County,Block Group,650,38907500,59858,396,105,149,472,30005100,63570,277,64,131,178,8902400,50013,119,41,18,27965200,4752000,22956500,33150500,5126200,472,34.1,178,10.9,19674000,110528,Block Group 1,621005,0,27.9895647,-82.5668777,3821
120570117062,ACS,2016,Florida,Hillsborough County,Block Group,222,11222700,50553,130,92,0,200,10533800,52669,117,83,0,22,0,0,13,9,0,11079200,0,6171500,8710300,2432700,44,0,178,27.5,0,94100,Block Group 2,596577,9154,27.9873407,-82.562958,3737
120570117063,ACS,2016,Florida,Hillsborough County,Block Group,847,48003800,56675,475,249,123,402,20584100,51204,205,138,59,445,18182900,40860,322,123,0,19877400,6358200,3718300,45983900,502300,847,28.9,0,0,0,0,Block Group 3,466072,15545,27.9936353,-82.5596573,3738
120570117064,ACS,2016,Florida,Hillsborough County,Block Group,468,33193500,70926,140,206,122,151,10713800,70952,32,119,0,317,21766400,68664,108,109,100,29933600,0,9437500,31397200,1212900,336,19.3,132,24.6,0,112500,Block Group 4,886945,12563,27.990529,-82.553159,3822
120570117065,ACS,2016,Florida,Hillsborough County,Block Group,890,45091900,50665,545,316,29,568,32260400,56796,364,175,29,322,11413800,35447,240,82,0,31617600,0,20193600,41514500,5078800,502,33.3,388,15.1,49420000,127371,Block Group 5,1046479,17890,27.9839196,-82.5530783,3739
120570117081,ACS,2016,Florida,Hillsborough County,Block Group,1496,171766200,114817,303,654,539,512,89777400,175346,72,164,276,984,81988900,83322,231,490,263,143275500,3926800,39574700,157864100,20971500,1255,25.4,241,17,84125000,349066,Block Group 1,1890813,1340089,27.969449,-82.5682293,3823
120570117082,ACS,2016,Florida,Hillsborough County,Block Group,681,94122300,138212,268,99,314,488,73687900,151000,184,59,245,193,20393100,105664,84,40,69,73266300,0,13456900,85527100,16448800,237,28.3,444,21.1,206765000,465687,Block Group 2,2040428,413930,27.9766176,-82.555108,3824
120570117091,ACS,2016,Florida,Hillsborough County,Block Group,500,48427500,96855,141,247,112,252,30438200,120787,44,135,73,248,17451400,70369,106,103,39,44804900,1814900,1968400,29447900,19150000,314,20.4,186,11.9,42891500,230599,Block Group 1,1600671,298357,28.0229942,-82.6459906,3826
120570117101,ACS,2016,Florida,Hillsborough County,Block Group,868,51747500,59617,421,337,110,350,24986100,71389,201,55,94,518,26761400,51663,220,282,16,42639000,2454200,9430300,39789300,12409000,737,31.4,131,10,30823000,235290,Block Group 1,778216,136345,28.004926,-82.60761,3740
120570117102,ACS,2016,Florida,Hillsborough County,Block Group,852,79982400,93876,416,246,190,406,48165800,118635,162,154,90,446,31816700,71338,254,92,100,67603300,0,6186600,52307600,34169300,168,26.2,684,29,182626900,266998,Block Group 2,2328257,583831,27.9903197,-82.5930407,3741
120570117103,ACS,2016,Florida,Hillsborough County,Block Group,1073,100944900,94077,302,550,221,517,65757700,127191,62,286,169,556,34786000,62565,254,250,52,91312600,0,9804300,93881100,8092800,758,23.6,315,19,118467000,376086,Block Group 3,841283,229822,27.9975327,-82.6025459,3827
120570117121,ACS,2016,Florida,Hillsborough County,Block Group,312,15906600,50983,170,142,0,239,12658800,52966,113,126,0,73,3247800,44490,57,16,0,9918300,0,5262100,12719000,3593300,42,0,270,22.5,63647700,235732,Block Group 1,857757,14577,27.9923825,-82.5737853,3817
120570117122,ACS,2016,Florida,Hillsborough County,Block Group,792,65376000,82545,241,365,186,375,39353300,104942,47,190,138,417,25657400,61529,212,157,48,61159000,0,10118600,60399300,9924100,555,20.6,237,22.1,67050000,282911,Block Group 2,578123,448436,27.9790554,-82.5754221,3742
120570117123,ACS,2016,Florida,Hillsborough County,Block Group,219,19818700,90496,22,104,93,173,16367800,94612,0,109,64,46,3008400,65400,22,16,8,18637200,0,0,16174300,2224800,30,0,189,20.2,44213000,233931,Block Group 3,351529,30212,27.9837864,-82.5756306,3743
120570117124,ACS,2016,Florida,Hillsborough County,Block Group,430,40816800,94923,148,120,162,221,21089700,95429,56,73,92,209,19727100,94388,92,47,70,37550300,0,3122600,35145800,5461600,119,21.8,311,16.7,69891900,224733,Block Group 4,400864,112318,27.981462,-82.5825105,3828
120570117125,ACS,2016,Florida,Hillsborough County,Block Group,317,28463500,89790,49,118,150,212,18243800,86056,49,67,96,105,10219700,97330,0,51,54,28463500,0,0,23911900,3451200,51,0,266,20.8,51597400,193975,Block Group 5,328649,55997,27.9905473,-82.5812171,3744
120570118021,ACS,2016,Florida,Hillsborough County,Block Group,357,25152600,70455,168,85,104,247,14277500,57804,131,103,13,110,9180600,83460,67,0,43,24407700,0,13178300,17149900,7189000,29,0,328,20.4,30899900,94207,Block Group 1,950889,18553,27.9999047,-82.5110558,3825
120570118022,ACS,2016,Florida,Hillsborough County,Block Group,948,39979800,42173,660,247,41,697,32113900,46074,426,230,41,251,7139600,28445,234,17,0,35733700,0,26732000,28181300,11783100,364,38.4,584,26.4,69192000,118479,Block Group 2,1091944,3826,28.0062358,-82.5104619,3831
120570118023,ACS,2016,Florida,Hillsborough County,Block Group,371,11518300,31047,280,88,3,328,10985600,33493,237,88,3,43,0,0,43,0,0,11018700,0,7750400,8126600,3234700,105,51,266,25.7,34045500,127991,Block Group 3,851163,642,28.0020118,-82.5219241,3745
120570118024,ACS,2016,Florida,Hillsborough County,Block Group,449,24855400,55357,360,62,27,314,21627700,68878,239,48,27,135,2844400,21070,135,0,0,23295800,0,19882500,22519200,3140000,178,36.2,271,24.5,33862000,124952,Block Group 4,411743,0,28.0078582,-82.5207048,3832
120570118031,ACS,2016,Florida,Hillsborough County,Block Group,596,58539800,98221,262,232,102,346,45714000,132121,124,141,81,250,12429900,49720,138,91,21,53166800,0,8885900,55494600,31369800,197,33.3,399,18.3,65895000,165150,Block Group 1,849297,72081,28.034664,-82.512826,3833
120570118032,ACS,2016,Florida,Hillsborough County,Block Group,344,12683200,36870,291,35,18,131,4162800,31777,131,0,0,213,8520400,40002,160,35,18,9903400,2779800,6102200,10565200,1959700,253,39.4,91,15,4559000,50099,Block Group 2,113722,4078,28.0302204,-82.5066075,3746
120570118033,ACS,2016,Florida,Hillsborough County,Block Group,895,37745700,42174,588,267,40,422,18516400,43878,304,92,26,473,16608900,35114,336,137,0,27615000,3551000,14460800,33378100,4562600,614,34.2,281,17.6,56944000,202648,Block Group 3,577897,26555,28.0313376,-82.5129611,3747
120570118034,ACS,2016,Florida,Hillsborough County,Block Group,842,33240600,39478,570,260,12,461,15755600,34177,350,111,0,381,15231300,39977,261,108,12,26248600,4742400,23350400,31125400,2875600,776,27.5,66,37.5,8110000,122879,Block Group 4,403981,19174,28.0273702,-82.5196045,3748
120570118035,ACS,2016,Florida,Hillsborough County,Block Group,226,7268000,32159,200,26,0,178,6289500,35334,152,26,0,48,966500,20135,48,0,0,5967300,0,2463100,5705400,1054000,178,39.6,48,0,0,0,Block Group 5,471412,17283,28.0273251,-82.5109557,3834
120570118041,ACS,2016,Florida,Hillsborough County,Block Group,709,37074200,52291,410,243,56,585,31364400,53614,341,191,53,124,3795700,30610,101,20,3,32192700,977000,23442100,30256400,9796300,241,42.7,468,17.9,71750300,153313,Block Group 1,1122374,27753,28.0209183,-82.5112828,3835
120570118042,ACS,2016,Florida,Hillsborough County,Block Group,459,23869500,52003,254,149,56,353,20937500,59313,168,137,48,106,2086100,19680,98,8,0,17458800,0,15391900,19089700,5305700,123,51,336,16,46424200,138167,Block Group 2,491600,0,28.0135889,-82.5131334,3836
120570118043,ACS,2016,Florida,Hillsborough County,Block Group,286,12386700,43310,223,47,16,254,12078900,47555,191,47,16,32,307900,9622,32,0,0,9777200,0,9470700,10843100,2876900,72,51,214,18.8,24309000,113593,Block Group 3,313829,0,28.0143164,-82.5069552,3749
120570118044,ACS,2016,Florida,Hillsborough County,Block Group,327,11267400,34457,278,49,0,291,10131500,34816,242,49,0,36,1135800,31550,36,0,0,9991200,0,10283600,9840200,694500,290,35.8,37,40.3,0,62900,Block Group 4,1294688,54155,28.0205667,-82.5213603,3750
120570119011,ACS,2016,Florida,Hillsborough County,Block Group,1266,54402400,42972,985,231,50,559,23209200,41519,439,120,0,707,31193200,44121,546,111,50,41638700,7744300,10578500,48217000,6010500,1243,28.2,23,0,0,0,Block Group 1,854013,32376,28.0272194,-82.5026675,3751
120570119012,ACS,2016,Florida,Hillsborough County,Block Group,507,26377500,52027,394,39,74,299,21217600,70962,194,31,74,208,5159300,24804,200,8,0,20435600,0,14724500,24938000,1122100,414,38.3,93,12.6,27695000,297796,Block Group 2,714025,134164,28.0306578,-82.4902855,3752
120570119013,ACS,2016,Florida,Hillsborough County,Block Group,605,33027000,54590,297,284,24,240,15620100,65084,116,100,24,365,15846700,43416,217,148,0,19476600,10341900,8607600,27386500,6295500,469,23.9,136,12,24995000,183787,Block Group 3,482876,68255,28.0305093,-82.4958428,3753
120570119021,ACS,2016,Florida,Hillsborough County,Block Group,343,25855200,75380,182,52,109,246,20332600,82653,126,34,86,97,5522600,56934,56,18,23,18556000,0,10909200,20416600,3455900,78,27.4,265,23.2,56000000,211321,Block Group 1,995242,106455,28.0237903,-82.4963862,3837
120570119022,ACS,2016,Florida,Hillsborough County,Block Group,463,20497900,44272,359,48,56,372,18350900,49330,268,48,56,91,0,0,91,0,0,16875800,0,12482800,14877100,4415300,124,37.5,339,22,41062000,121127,Block Group 2,422479,2728,28.0167564,-82.4865497,3838
120570119023,ACS,2016,Florida,Hillsborough County,Block Group,440,36157300,82176,171,121,148,315,27974700,88809,148,63,104,125,5353700,42830,57,58,10,31984600,3452400,11471700,28422600,7546600,80,18.7,360,17.4,48085000,133569,Block Group 3,482659,4558,28.0192597,-82.4941412,3754
120570119024,ACS,2016,Florida,Hillsborough County,Block Group,651,35527000,54573,362,163,126,315,22275200,70715,154,66,95,336,12223200,36379,229,91,16,31633100,3894000,12733600,30918300,4412500,293,31.1,358,16,48810000,136341,Block Group 4,720121,245601,28.0141027,-82.4922337,3839
120570119025,ACS,2016,Florida,Hillsborough County,Block Group,560,21971000,39234,479,25,56,413,15401000,37291,345,68,0,147,4810500,32724,134,13,0,5137000,0,13441500,21304900,0,548,31.2,12,0,0,0,Block Group 5,229983,0,28.0123894,-82.498075,3840
120570119026,ACS,2016,Florida,Hillsborough County,Block Group,238,7509000,31550,206,27,5,180,5082100,28234,175,0,5,58,2426900,41843,31,27,0,6638800,0,3392900,5640900,1160400,126,51,112,50,0,75300,Block Group 6,615598,0,28.0106647,-82.5012893,3841
120570119041,ACS,2016,Florida,Hillsborough County,Block Group,436,17328200,39744,311,83,42,150,8380200,55868,78,36,36,286,8948000,31287,233,47,6,10475600,6100300,7461400,15822200,2654400,411,32.9,25,10,0,110600,Block Group 1,277435,3309,27.9998483,-82.5033252,3755
120570119042,ACS,2016,Florida,Hillsborough County,Block Group,422,13117300,31084,364,58,0,226,7406200,32771,179,47,0,196,5402100,27562,185,11,0,8884700,2627900,6196400,12032900,984200,422,34.1,0,0,0,0,Block Group 2,235013,8959,28.003507,-82.5029487,3756
120570119051,ACS,2016,Florida,Hillsborough County,Block Group,504,17564900,34851,442,46,16,353,12571200,35612,304,33,16,151,4073000,26974,147,4,0,14316700,2424600,8468200,12632600,5178800,307,39.1,197,22.4,20475800,103938,Block Group 1,660576,0,28.0034018,-82.4864548,3845
120570119061,ACS,2016,Florida,Hillsborough County,Block Group,500,31258000,62516,241,222,37,366,25515000,69713,175,154,37,134,5654900,42201,74,60,0,28490500,0,12858300,23615500,8184700,104,36.9,396,16.7,49669200,125427,Block Group 1,602773,4190,28.0033589,-82.4921546,3846
120570119062,ACS,2016,Florida,Hillsborough County,Block Group,591,37300000,63113,367,140,84,461,32228900,69911,272,105,84,130,4642300,35710,95,35,0,29644200,1408100,25445700,34681400,3921200,462,23.9,129,36.5,11994600,92981,Block Group 2,567924,0,27.9982902,-82.4954049,3757
120570119063,ACS,2016,Florida,Hillsborough County,Block Group,646,27597100,42720,435,170,41,364,16390700,45029,227,127,10,282,9952700,35293,224,32,26,20226500,2648000,9882900,24167200,4779100,465,37.1,181,18.2,22020000,121657,Block Group 3,389389,0,28.0045993,-82.4973934,3847
120570120011,ACS,2016,Florida,Hillsborough County,Block Group,355,18776100,52890,196,123,36,244,14369400,58891,117,91,36,111,4094000,36883,84,27,0,13237700,3902200,4488900,13317900,5339700,137,23.8,218,14.9,17895200,82088,Block Group 1,2519406,56759,27.9898584,-82.3671588,3842
120570120012,ACS,2016,Florida,Hillsborough County,Block Group,608,30044300,49415,391,153,64,460,22867300,49712,316,97,47,148,6826700,46126,95,36,17,12479700,15410800,2223100,22990700,8701800,150,32.2,458,20.1,45275100,98854,Block Group 2,4691471,515707,27.9873418,-82.3858264,3758
120570120021,ACS,2016,Florida,Hillsborough County,Block Group,768,28378100,36951,542,201,25,523,20907500,39976,349,149,25,245,7325900,29902,193,52,0,9182200,14367500,7234100,25146600,3757700,421,45.2,347,16.9,30320000,87378,Block Group 1,2962535,305285,27.9729945,-82.3861231,3848
120570120022,ACS,2016,Florida,Hillsborough County,Block Group,335,12923900,38579,220,106,9,203,7398000,36443,151,52,0,132,4761300,36070,89,43,0,7763300,3419600,2379900,8784700,4139200,172,47.2,163,23.5,10870900,66693,Block Group 2,1261982,162341,27.9782688,-82.3624943,3759
120570120023,ACS,2016,Florida,Hillsborough County,Block Group,220,9050100,41137,152,56,12,137,5680000,41460,81,56,0,83,3192600,38465,71,0,12,6651800,0,2606700,7638900,761800,109,32.1,111,21.9,0,81000,Block Group 3,826299,0,27.970378,-82.3782809,3849
120570121031,ACS,2016,Florida,Hillsborough County,Block Group,1015,45775400,45099,665,307,43,551,30113700,54653,304,204,43,464,14449300,31141,377,87,0,29873500,6575800,12387600,41402200,5160000,713,24.5,302,20.6,24699000,81785,Block Group 1,5762439,445873,27.9802365,-82.3475685,3850
120570121032,ACS,2016,Florida,Hillsborough County,Block Group,642,43107300,67145,224,264,154,468,26761900,57184,238,148,82,174,14060300,80806,28,74,72,13428900,10427700,4234400,39800300,2398000,642,19.5,0,0,0,0,Block Group 2,2282786,13709,27.9940818,-82.3331976,3760
120570121033,ACS,2016,Florida,Hillsborough County,Block Group,1112,51829500,46609,731,254,127,690,34755300,50370,375,243,72,422,13977900,33123,375,47,0,25049400,17045400,14418000,49128100,5167600,510,35.5,602,22.8,60681000,100799,Block Group 3,1338166,9774,27.9898028,-82.340621,3761
120570121041,ACS,2016,Florida,Hillsborough County,Block Group,206,3671400,17822,190,16,0,169,3004600,17779,169,0,0,37,450800,12184,37,0,0,3671400,0,0,2338900,1289400,138,51,68,13.1,1257500,18493,Block Group 1,1994857,9121,28.0022276,-82.3108808,3852
120570121042,ACS,2016,Florida,Hillsborough County,Block Group,764,41281700,54034,429,209,126,557,26826900,48163,336,180,41,207,13674000,66058,93,51,63,27672100,10542900,2875600,34133300,8448000,291,33.6,473,16.9,53056000,112169,Block Group 2,1241952,61520,27.9906035,-82.3049813,3762
120570121043,ACS,2016,Florida,Hillsborough County,Block Group,1056,42186200,39949,791,213,52,702,27309500,38902,556,94,52,354,14815800,41853,235,119,0,26967400,10927800,6558500,35168500,7017900,820,40.8,236,23,21565500,91379,Block Group 3,2860146,243877,27.988035,-82.3215908,3853
120570121044,ACS,2016,Florida,Hillsborough County,Block Group,598,22427000,37503,451,93,54,418,18090200,43278,292,91,35,180,3570600,19837,159,21,0,13895300,6347200,4962300,20167700,1880500,270,34.7,328,20.7,20347000,62034,Block Group 4,1271550,35472,27.9829049,-82.3091983,3843
120570121061,ACS,2016,Florida,Hillsborough County,Block Group,464,32790000,70668,133,214,117,339,25840500,76226,91,139,109,125,6661000,53288,42,83,0,26297100,3148000,8067300,27327400,5558800,91,31.5,373,20.8,74133400,198749,Block Group 1,4713652,50024,28.0180167,-82.2516155,3844
120570121062,ACS,2016,Florida,Hillsborough County,Block Group,737,51659400,70094,310,253,174,555,43933600,79160,174,217,164,182,7725800,42449,136,36,10,40612200,3229100,7867800,40287900,12153700,124,37.1,613,18,112498000,183520,Block Group 2,4635785,351829,28.0036355,-82.262853,3854
120570121063,ACS,2016,Florida,Hillsborough County,Block Group,476,46334600,97342,141,146,189,399,43674600,109460,89,121,189,77,2486100,32287,52,25,0,34419500,3197800,0,37975400,8608800,11,0,465,23.4,113496500,244078,Block Group 3,4598885,332888,27.9926686,-82.2552853,3855
120570121071,ACS,2016,Florida,Hillsborough County,Block Group,400,16493200,41233,284,105,11,210,11978100,57039,100,105,5,190,4205000,22132,184,0,6,12430400,3347300,2105000,12184900,4260000,196,35.2,204,18.3,25902000,126971,Block Group 1,2093020,7162,28.0003048,-82.2923069,3861
120570121072,ACS,2016,Florida,Hillsborough County,Block Group,420,26075300,62084,230,119,71,254,15578800,61334,137,68,49,166,8078600,48666,117,49,0,21333800,3374500,3339900,23923900,1926700,271,22.4,149,13,20657000,138638,Block Group 2,1603714,2053,27.9914239,-82.2920184,3818
120570121073,ACS,2016,Florida,Hillsborough County,Block Group,864,47053900,54461,458,321,85,566,34097900,60244,299,191,76,298,9885100,33171,244,54,0,32929900,8860900,6818600,39853800,7394100,257,36.5,607,19.2,99919000,164611,Block Group 3,1732941,9619,27.9833525,-82.297232,3856
120570121081,ACS,2016,Florida,Hillsborough County,Block Group,566,36050200,63693,288,153,125,330,22369900,67788,144,105,81,236,12194200,51670,144,60,32,32216400,0,4905700,30085700,7071400,87,31.7,479,17.5,49241000,102800,Block Group 1,1359226,817,27.9900666,-82.2810641,3863
120570121082,ACS,2016,Florida,Hillsborough County,Block Group,513,36795500,71726,287,150,76,347,30635000,88285,144,141,62,166,5601300,33743,143,17,6,30407300,4625300,3992200,29904000,7518200,181,27.8,332,17.4,41684500,125556,Block Group 2,1324380,81,28.0004109,-82.2815014,3829
